CODE_INSEE,NOM,CODE_POSTAL
34005,AGONES,34190
34012,ARGELLIERS,34380
34018,AUTIGNAC,34480
34019,AVENE,34260
34025,BASSAN,34290
34027,BEAULIEU,34160
34031,BESSAN,34550
34032,BEZIERS,34500
34036,LE BOSC,34700
34038,LE BOUSQUET D ORB,34260
34039,BOUZIGUES,34140
34051,CANET,34800
34056,CASTELNAU DE GUERS,34120
34067,CAZILHAC,34190
34068,CAZOULS D HERAULT,34120
34089,CREISSAN,34370
34091,LE CROS,34520
34098,FERRALS LES MONTAGNES,34210
34100,FERRIERES POUSSAROU,34360
34108,FRONTIGNAN,34110
34111,GANGES,34190
34115,GORNIES,34190
34117,GRAISSESSAC,34260
34119,HEREPIAN,34600
34120,JACOU,34830
34122,JONQUIERES,34725
34123,JUVIGNAC,34990
34138,LIEURAN CABRIERES,34800
34141,LA LIVINIERE,34210
34146,LUNEL VIEL,34400
34154,MAUGUIO,34130
34166,MONTBLANC,34290
34172,MONTPELLIER,34080
34173,MONTPEYROUX,34150
34177,MURLES,34980
34180,NEBIAN,34800
34184,NIZAS,34320
34187,OLARGUES,34390
34188,OLMET ET VILLECUN,34700
34189,OLONZAC,34210
34196,PEGAIROLLES DE L ESCALETTE,34700
34202,PIGNAN,34570
34207,POMEROLS,34810
34214,POUZOLLES,34480
34221,PUECHABON,34150
34231,ROMIGUIERES,34650
34236,ROUET,34380
34238,ST ANDRE DE BUEGES,34190
34242,ST BAUZILLE DE MONTMEL,34160
34248,STE CROIX DE QUINTILLARGUES,34270
34255,ST GELY DU FESC,34980
34256,ST GENIES DES MOURGUES,34160
34272,ST JUST,34400
34273,ST MARTIN DE L ARCON,34390
34285,ST PONS DE MAUCHIENS,34230
34288,ST SERIES,34400
34302,SIRAN,34210
34304,SOUBES,34700
34309,TEYRAN,34820
34319,VAILHAN,34320
34323,VALMASCLE,34800
34336,VILLENEUVE LES BEZIERS,34500
34339,VILLESPASSANS,34360
35010,BAGUER PICAN,35120
35014,BAIS,35680
35025,BILLE,35133
35029,BONNEMAIN,35270
35032,BOURGBARRE,35230
35034,LA BOUSSAC,35120
35037,BREAL SOUS MONTFORT,35310
35039,BRECE,35530
35044,BROUALAN,35120
35046,LES BRULAIS,35330
35052,CHAMPEAUX,35500
35063,LA CHAPELLE ST AUBERT,35140
35064,LA CHAPELLE DE BRAIN,35660
35069,CHATEAUGIRON,35410
35075,CHAUVIGNE,35490
35078,CHERRUEIX,35120
35079,CHEVAIGNE,35250
35092,CUGUEN,35270
35103,EANCE,35640
35118,GAHARD,35490
35119,GENNES SUR SEICHE,35370
35125,LA GUERCHE DE BRETAGNE,35130
35130,HEDE BAZOUGES,35630
35133,IFFENDIC,35750
35135,IRODOUER,35850
35137,JAVENE,35133
35145,LANGON,35660
35177,LA MEZIERE,35520
35187,MONTERFIL,35160
35191,LES PORTES DU COGLAIS,35460
35194,MONTREUIL SOUS PEROUSE,35500
35195,MONTREUIL SUR ILLE,35440
35210,PACE,35740
35216,PARTHENAY DE BRETAGNE,35850
35219,PIPRIAC,35550
35221,PLECHATEL,35470
35230,POILLEY,35420
35237,RENAC,35660
35238,RENNES,35700
35243,ROMAGNE,35133
35245,ROMILLE,35850
35252,ST AUBIN DES LANDES,35500
35253,ST AUBIN DU CORMIER,35140
35258,ST BRIEUC DES IFFS,35630
35259,ST BROLADRE,35120
35260,ST CHRISTOPHE DES BOIS,35210
35264,ST DIDIER,35220
35268,ST GANTON,35550
35271,ST GEORGES DE REINTEMBAULT,35420
35274,ST GERMAIN SUR ILLE,35250
35278,ST GREGOIRE,35760
35282,RIVES DU COUESNON,35140
35284,ST JOUAN DES GUERETS,35430
35287,ST LUNAIRE,35800
35288,ST MALO,35400
35292,ST MARC LE BLANC,35460
35308,MESNIL ROC H,35720
35310,ST SAUVEUR DES LANDES,35133
35312,ST SENOUX,35580
35314,ST SULIAC,35430
35318,ST THUAL,35190
35322,LE SEL DE BRETAGNE,35320
35328,SIXT SUR AFF,35550
35330,TAILLIS,35500
35336,LE TIERCENT,35460
35342,TREMEHEUC,35270
35343,TRESBOEUF,35320
35346,TRIMER,35190
35350,VERGEAL,35680
35351,LE VERGER,35160
35354,VIEUX VIEL,35610
35355,VIEUX VY SUR COUESNON,35490
35357,VILLAMEE,35420
35363,PONT PEAN,35131
36012,BARAIZE,36270
36013,BAUDRES,36110
36015,BEAULIEU,36310
36016,BELABRE,36370
36017,LA BERTHENOUX,36400
36018,LE BLANC,36300
36019,BOMMIERS,36120
36025,BRIANTES,36400
36043,CHASSIGNOLLES,36400
36051,CHITRAY,36800
36052,CHOUDAY,36100
36054,CLERE DU BOIS,36700
36055,CLION,36700
36057,COINGS,36130
36061,CROZON SUR VAUVRE,36140
36063,DEOLS,36130
36073,FEUSINES,36160
36076,FONTGOMBAULT,36220
36093,LEVROUX,36110
36096,LINGE,36220
36099,LOURDOUEIX ST MICHEL,36140
36101,LUANT,36350
36103,LUCAY LE MALE,36360
36113,MARTIZAY,36220
36115,MENETOU SUR NAHON,36210
36116,MENETREOLS SOUS VATAN,36150
36124,MIGNE,36800
36130,MONTLEVICQ,36400
36144,NURET LE FERRON,36800
36159,LE POINCONNET,36330
36161,LE PONT CHRETIEN CHABENET,36800
36162,POULAINES,36210
36169,PRUNIERS,36120
36170,REBOURSIN,36150
36171,REUILLY,36260
36174,ROUSSINES,36170
36175,ROUVRES LES BOIS,36110
36180,ST AOUT,36120
36181,ST AUBIN,36100
36184,ST CHARTIER,36400
36187,ST CIVRAN,36170
36191,ST FLORENTIN,36150
36195,ST GEORGES SUR ARNON,36100
36197,ST HILAIRE SUR BENAIZE,36370
36199,STE LIZAIGNE,36260
36202,ST MAUR,36250
36211,SASSIERGES ST GERMAIN,36120
36213,SAUZELLES,36220
36215,SEGRY,36100
36217,SEMBLECAY,36210
36222,THIZAY,36100
36228,VALENCAY,36600
36230,VATAN,36150
36236,VICQ EXEMPLET,36400
36237,VICQ SUR NAHON,36600
36241,VILLEDIEU SUR INDRE,36320
36244,VILLENTROIS FAVEROLLES EN BERRY,36600
37005,ANTOGNY LE TILLAC,37800
37007,ASSAY,37120
37008,ATHEE SUR CHER,37270
37011,AVOINE,37420
37014,AZAY LE RIDEAU,37190
37019,BARROU,37350
37021,BEAUMONT LOUESTAULT,37370
37027,BLERE,37150
37033,BOUSSAY,37290
37041,BUEIL EN TOURAINE,37370
37043,CANGEY,37530
37051,CHAMPIGNY SUR VEUDE,37120
37061,CHARNIZAY,37290
37069,CHEMILLE SUR INDROIS,37460
37075,CIGOGNE,37310
37085,COURCAY,37310
37091,LA CROIX EN TOURAINE,37150
37096,DIERRE,37150
37097,DOLUS LE SEC,37310
37100,EPEIGNE LES BOIS,37150
37101,EPEIGNE SUR DEME,37370
37106,LA FERRIERE,37110
37107,FERRIERE LARCON,37350
37112,GIZEUX,37340
37115,DESCARTES,37160
37117,HOMMES,37340
37125,LEMERE,37120
37132,LOCHES,37600
37133,LOCHE SUR INDROIS,37460
37142,MAILLE,37800
37145,MARCE SUR ESVES,37160
37149,MARRAY,37370
37158,MONTREUIL EN TOURAINE,37530
37171,NOIZAY,37210
37172,NOTRE DAME D OE,37390
37189,PREUILLY SUR CLAISE,37290
37192,REIGNAC SUR INDRE,37310
37195,LA RICHE,37520
37204,ROUZIERS DE TOURAINE,37360
37210,ST BENOIT LA FORET,37500
37213,ST CHRISTOPHE SUR LE NAIS,37370
37234,ST QUENTIN SUR INDROIS,37310
37261,TOURS,37100
37262,TROGUES,37220
37267,VERETZ,37270
37270,VERNOU SUR BRENNE,37210
37277,VILLELOIN COULANGE,37460
37282,YZEURES SUR CREUSE,37290
38022,LES AVENIERES VEYRINS THUELLIN,38630
38034,BEAUREPAIRE,38270
38041,BESSINS,38160
38047,BLANDIN,38730
38055,BRANGUES,38510
38059,BRIE ET ANGONNES,38320
38064,CESSIEU,38110
38071,CHAMP SUR DRAC,38560
38072,CHANAS,38150
38077,LA CHAPELLE DE SURIEU,38150
38084,CHARNECLES,38140
38089,CHASSIGNIEU,38730
38094,CHATONNAY,38440
38097,CHAVANOZ,38230
38098,CHELIEU,38730
38107,CHONAS L AMBALLAN,38121
38112,CLAVANS EN HAUT OISANS,38142
38118,COLOMBE,38690
38120,LA COMBE DE LANCEY,38190
38124,CORBELIN,38630
38126,CORENC,38700
38136,CRACHIER,38300
38141,CULIN,38300
38144,DIEMOZ,38790
38149,DOMARIN,38300
38163,LE HAUT BREDA,38580
38163,LE HAUT BREDA,38580
38173,LE FRENEY D OISANS,38142
38175,FROGES,38190
38176,FRONTONAS,38290
38194,IZEAUX,38140
38204,LALLEY,38930
38207,LAVALDENS,38350
38212,LIVET ET GAVET,38220
38212,LIVET ET GAVET,38220
38218,MARCILLOLES,38260
38224,MAYRES SAVEL,38350
38229,MEYLAN,38240
38231,MEYRIEU LES ETANGS,38440
38232,MEYSSIEZ,38440
38235,MIRIBEL LANCHATRE,38450
38236,MIRIBEL LES ECHELLES,38380
38246,MONTAGNIEU,38110
38249,MONTBONNOT ST MARTIN,38330
38252,MONTCHABOUD,38220
38253,LES DEUX ALPES,38860
38258,MONT ST MARTIN,38120
38259,MONTSEVEROUX,38122
38260,MORAS,38460
38284,ORNACIEUX BALBINS,38260
38287,OYEU,38690
38295,PARMILIEU,38390
38321,PREBOIS,38710
38334,REVEL,38420
38340,LES ROCHES DE CONDRIEU,38370
38342,ROISSARD,38650
38352,ST ALBAN DE ROCHE,38080
38353,ST ALBAN DU RHONE,38370
38358,STE ANNE SUR GERVONDE,38440
38359,ST ANTOINE L ABBAYE,38160
38380,ST DIDIER DE BIZONNES,38690
38397,ST ISMIER,38330
38399,ST JEAN DE BOURNAY,38440
38401,ST JEAN DE SOUDAIN,38110
38402,ST JEAN DE VAULX,38220
38405,ST JOSEPH DE RIVIERE,38134
38408,ST JUST CHALEYSSIN,38540
38412,ST LAURENT DU PONT,38380
38418,STE MARIE DU MONT,38660
38421,ST MARTIN D HERES,38400
38429,ST MICHEL LES PORTES,38650
38437,ST PAUL D IZEAUX,38140
38443,ST PIERRE DE CHERENNES,38160
38444,ST PIERRE DE MEAROZ,38350
38454,ST SAUVEUR,38160
38455,ST SAVIN,38300
38456,CHATEL EN TRIEVES,38710
38471,LE SAPPEY EN CHARTREUSE,38700
38472,SARCENAS,38700
38476,SAVAS MEPIN,38440
38479,PORTE DES BONNEVAUX,38260
38480,SEPTEME,38780
38480,SEPTEME,38780
38484,SERPAIZE,38200
38489,SIEVOZ,38350
38492,SINARD,38650
38496,SONNAY,38150
38497,SOUSVILLE,38350
38511,LE TOUVET,38660
38512,TRAMOLE,38300
38514,TREMINIS,38710
38516,LA TRONCHE,38700
38518,VALBONNAIS,38740
38519,VALENCIN,38540
38524,VARCES ALLIERES ET RISSET,38760
38526,VATILIEU,38470
38527,VAUJANY,38114
38528,VAULNAVEYS LE BAS,38410
38529,VAULNAVEYS LE HAUT,38410
38536,VERNIOZ,38150
38552,VILLARD ST CHRISTOPHE,38119
38555,VILLENEUVE DE MARC,38440
38558,VILLETTE DE VIENNE,38200
38562,VIZILLE,38220
38566,VOUREY,38210
39004,ABERGEMENT LES THESY,39110
39016,ARINTHOD,39240
39025,AUGEA,39190
39029,AUMUR,39410
39030,AUTHUME,39100
39031,AUXANGE,39700
39041,BAUME LES MESSIEURS,39210
39042,BAVERANS,39100
39046,BELLECOMBE,39310
39051,BIARNE,39290
39053,BIEF DU FOURG,39250
39060,BOIS DE GAND,39230
39074,BRANS,39290
39079,BRIOD,39570
39084,CERNANS,39110
39086,CERNON,39240
39094,CHAMOLE,39800
39095,CHAMPAGNE SUR LOUE,39600
39096,CHAMPAGNEY,39290
39099,CHAMPDIVERS,39500
39106,CHARCHILLA,39260
39111,CHARNOD,39240
39122,CHATILLON,39130
39130,NANCHEZ,39150
39130,NANCHEZ,39150
39133,CHAUX CHAMPAGNY,39110
39133,CHAUX CHAMPAGNY,39110
39139,CHENE BERNARD,39120
39141,CHEVIGNY,39290
39168,COURBETTE,39570
39169,COURBOUZON,39570
39175,COYRON,39260
39179,CRENANS,39260
39188,DAMMARTIN MARPAIN,39290
39188,DAMMARTIN MARPAIN,39290
39189,DAMPARIS,39500
39190,DAMPIERRE,39700
39199,DOMBLANS,39210
39209,VAL D EPY,39160
39209,VAL D EPY,39160
39209,VAL D EPY,39320
39219,EVANS,39700
39235,FRAISANS,39700
39238,FRASNE LES MEULIERES,39290
39240,LE FRASNOIS,39130
39244,FRONTENAY,39210
39246,GENDREY,39350
39258,GRANDE RIVIERE CHATEAU,39150
39265,HAUTECOUR,39130
39268,IVREY,39110
39273,MONTLAINSIA,39320
39273,MONTLAINSIA,39320
39288,LAVIGNY,39210
39302,LOUVATANGE,39350
39310,MANTRY,39230
39313,MARIGNY,39130
39315,MARNOZ,39110
39318,MARTIGNA,39260
39319,MATHENAY,39600
39326,MESNOIS,39130
39329,MIEGES,39250
39333,MOIRANS EN MONTAGNE,39260
39338,MOLAY,39500
39339,CHASSAL MOLINGES,39360
39344,MONNET LA VILLE,39300
39345,MONNIERES,39100
39349,MONTAIN,39210
39356,MONTIGNY SUR L AIN,39300
39360,MONTMIREY LA VILLE,39290
39365,MONT SOUS VAUDREY,39380
39368,HAUTS DE BIENNE,39400
39372,MOURNANS CHARBONNY,39250
39377,MUTIGNEY,39290
39381,LES NANS,39300
39385,NEUBLANS ABERGEMENT,39120
39393,ONGLIERES,39250
39400,OUR,39700
39403,PAGNOZ,39330
39405,PARCEY,39100
39420,PIMORIN,39270
39423,PLAISIA,39270
39424,LES PLANCHES EN MONTAGNE,39150
39426,PLASNE,39800
39428,PLENISETTE,39250
39429,PLEURE,39120
39430,PLUMONT,39700
39431,POIDS DE FIOLE,39570
39437,PONT DU NAVOY,39300
39439,PORT LESNEY,39600
39449,RAINANS,39290
39458,REVIGNY,39570
39464,ROMAIN,39350
39470,LES ROUSSES,39220
39470,LES ROUSSES,39400
39471,RUFFEY SUR SEILLE,39140
39472,RYE,39230
39473,SAFFLOZ,39130
39477,ST BARAING,39120
39478,ST CLAUDE,39200
39478,ST CLAUDE,39200
39485,VAL SURAN,39320
39485,VAL SURAN,39320
39487,ST LAURENT EN GRANDVAUX,39150
39489,ST LOTHAIN,39230
39498,SALANS,39700
39504,SARROGNA,39270
39517,SIROD,39300
39518,SONGESON,39130
39519,SOUCIA,39130
39532,THOISSIA,39160
39535,TOURMONT,39800
39537,TRENAL,39190
39545,LE VAUDIOUX,39300
39552,VERNANTOIS,39570
39560,VILLARD ST SAUVEUR,39200
39561,VILLARDS D HERIA,39260
39570,VILLERS LES BOIS,39800
39582,VOITEUR,39210
40001,AIRE SUR L ADOUR,40800
40012,ARTASSENX,40090
40014,ARUE,40120
40015,ARX,40310
40018,AUDON,40400
40020,AURICE,40500
40024,BANOS,40500
40028,BASTENNES,40360
40031,BEGAAR,40400
40032,BELHADE,40410
40034,BELUS,40300
40044,BIAUDOS,40390
40046,BISCARROSSE,40600
40056,BROCAS,40420
40060,CALLEN,40430
40067,CARCEN PONSON,40400
40079,CAZALIS,40700
40082,CLASSUN,40320
40086,COUDURES,40500
40092,DUMES,40500
40095,ESTIBEAUX,40290
40105,GAREIN,40420
40112,GIBRET,40380
40114,GOURBERA,40990
40121,HAURIET,40250
40126,HINX,40180
40150,LEON,40550
40159,LOUER,40380
40169,MAILLAS,40120
40172,MANT,40700
40174,MAURIES,40320
40181,MESSANGES,40660
40189,MONGET,40700
40191,MONTAUT,40500
40195,MONTGAILLARD,40500
40197,MORCENX LA NOUVELLE,40110
40197,MORCENX LA NOUVELLE,40110
40199,MOUSCARDES,40290
40204,NERBIS,40250
40207,OEYRELUY,40180
40210,ONESSE LAHARIE,40110
40212,ORTHEVIELLE,40300
40214,OSSAGES,40290
40216,OZOURT,40380
40220,PECORADE,40320
40227,PISSOS,40410
40231,PORT DE LANNE,40300
40240,RENUNG,40270
40251,ST BARTHELEMY,40390
40252,STE COLOMBE,40700
40254,ST CRICQ DU GAVE,40300
40257,STE EULALIE EN BORN,40200
40259,ST GEIN,40190
40261,ST GEOURS DE MAREMNE,40230
40265,ST JULIEN D ARMAGNAC,40240
40272,ST MARTIN DE HINX,40390
40273,ST MARTIN DE SEIGNANX,40390
40290,SARRON,40800
40296,SEIGNOSSE,40510
40315,TETHIEU,40990
40318,TOULOUZETTE,40250
40326,VIELLE ST GIRONS,40560
40327,VIELLE SOUBIRAN,40240
40329,LE VIGNAU,40270
40334,YZOSSE,40180
41001,AMBLOY,41310
41004,ARTINS,41800
41013,BAUZY,41250
41019,BOISSEAU,41290
41040,LA CHAPELLE VENDOMOISE,41330
41045,CHAUMONT SUR LOIRE,41150
41047,LA CHAUSSEE ST VICTOR,41260
41048,CHAUVIGNY DU PERCHE,41270
41050,CHEVERNY,41700
41057,CONAN,41290
41059,LE CONTROIS EN SOLOGNE,41120
41059,LE CONTROIS EN SOLOGNE,41120
41060,CORMENON,41170
41066,COURBOUZON,41500
41067,COUR CHEVERNY,41700
41072,CRUCHERAY,41100
41083,LA FERTE BEAUHARNAIS,41210
41085,LA FERTE ST CYR,41220
41100,LES HAYES,41800
41101,HERBAULT,41190
41102,HOUSSAY,41800
41106,LAMOTTE BEUVRON,41600
41107,LANCE,41310
41112,LASSAY SUR CROISNE,41230
41114,LESTIOU,41500
41120,LUNAY,41360
41121,LA MADELEINE VILLEFROUIN,41370
41125,MARCILLY EN GAULT,41210
41128,MAROLLES,41330
41132,MEHERS,41140
41138,MESLAY,41100
41140,MILLANCAY,41200
41141,MOISY,41160
41144,MONTEAUX,41150
41152,MONTRIEUX EN SOLOGNE,41210
41157,MUR DE SOLOGNE,41230
41158,NAVEIL,41100
41163,NOURRAY,41310
41171,OUCQUES LA NOUVELLE,41290
41171,OUCQUES LA NOUVELLE,41290
41173,BEAUCE LA ROMAINE,41240
41173,BEAUCE LA ROMAINE,41240
41175,PEZOU,41100
41184,PRUNAY CASSEREAU,41310
41186,RAHART,41160
41192,LES ROCHES L EVEQUE,41800
41194,ROMORANTIN LANTHENAY,41200
41196,RUAN SUR EGVONNE,41270
41207,ST DYE SUR LOIRE,41500
41213,ST GOURGON,41310
41220,ST LAURENT NOUAN,41220
41220,ST LAURENT NOUAN,41220
41224,ST MARC DU COR,41170
41225,ST MARTIN DES BOIS,41800
41228,ST RIMAY,41800
41234,SANTENAY,41190
41248,COUETRON AU PERCHE,41170
41248,COUETRON AU PERCHE,41170
41248,COUETRON AU PERCHE,41170
41252,SUEVRES,41500
41253,TALCY,41370
41255,TERNAY,41800
41258,THESEE,41140
41266,VALAIRE,41120
41268,VEILLEINS,41230
41276,VILLEBAROU,41000
41281,VILLEFRANCOEUR,41330
41295,VINEUIL,41350
42001,ABOEN,42380
42002,AILLEUX,42130
42012,BARD,42600
42018,BESSEY,42520
42021,BOISSET ST PRIEST,42560
42025,BOYER,42460
42034,CERVIERES,42440
42037,CHALAIN D UZORE,42600
42043,CHAMBOEUF,42330
42045,LA CHAMBONIE,42440
42048,CHANDON,42190
42050,LA CHAPELLE EN LAFAYE,42380
42051,LA CHAPELLE VILLARS,42410
42059,CHAZELLES SUR LYON,42140
42066,CLEPPE,42110
42071,LE COTEAU,42120
42078,LE CROZET,42310
42081,CUZIEU,42330
42084,DEBATS RIVIERE D ORPRA,42130
42085,DOIZIEUX,42740
42087,ECOTAY L OLME,42600
42089,ESSERTINES EN CHATELNEUF,42600
42091,ESTIVAREILLES,42380
42098,FOURNEAUX,42470
42107,GUMIERES,42560
42109,L HOPITAL SOUS ROCHEFORT,42130
42110,L HORME,42152
42112,JARNOSSE,42460
42119,LEIGNEUX,42130
42124,LUPE,42520
42129,MACLAS,42520
42132,MALLEVAL,42520
42138,MARINGES,42140
42143,MIZERIEUX,42110
42158,LES NOES,42370
42164,PALOGNEUX,42990
42165,PANISSIERES,42360
42171,PINAY,42590
42175,POUILLY LES FEURS,42110
42184,RIORGES,42153
42189,ROCHE LA MOLIERE,42230
42199,ST ANDRE D APCHON,42370
42201,ST APPOLINARD,42520
42207,ST CHAMOND,42400
42211,ST CYPRIEN,42160
42212,ST CYR DE FAVIERES,42123
42215,ST DENIS DE CABANNE,42750
42222,ST GALMIER,42330
42226,ST GEORGES DE BAROILLE,42510
42227,ST GEORGES EN COUZAN,42990
42231,ST GERMAIN LESPINASSE,42640
42234,ST HEAND,42570
42238,ST JEAN LA VETRE,42440
42243,ST JULIEN D ODDES,42260
42245,VETRE SUR ANZON,42111
42245,VETRE SUR ANZON,42440
42247,ST JUST EN BAS,42990
42251,ST LAURENT LA CONCHE,42210
42255,ST MARCEL D URFE,42430
42256,ST MARCELLIN EN FOREZ,42680
42262,ST MAURICE EN GOURGOIS,42240
42268,VEZELIN SUR LOIRE,42260
42271,ST PAUL EN JAREZ,42740
42272,ST PIERRE DE BOEUF,42520
42278,ST PRIEST LA VETRE,42440
42280,ST REGIS DU COIN,42660
42295,LES SALLES,42440
42302,SORBIERS,42290
42306,TARENTAISE,42660
42307,TARTARAS,42800
42312,LA TOURETTE,42380
42325,VENDRANGES,42590
42328,VERRIERES EN FOREZ,42600
42329,LA VERSANNE,42220
42331,VILLEMONTAIS,42155
42332,VILLEREST,42300
43014,AUTRAC,43450
43015,AUVERS,43300
43022,BEAUMONT,43100
43032,BLAVOZY,43700
43033,BLESLE,43450
43038,BOURNONCLE ST PIERRE,43360
43048,LA CHAISE DIEU,43160
43053,CHAMPCLAUSE,43260
43055,CHANIAT,43100
43056,CHANTEUGES,43300
43065,CHASTEL,43300
43069,CHENEREILLES,43190
43076,CONNANGLES,43160
43086,DOMEYRAT,43230
43087,DUNIERES,43220
43096,FONTANNES,43100
43112,LANGEAC,43300
43117,LAVAUDIEU,43100
43118,LAVOUTE CHILHAC,43380
43123,LORLANGES,43360
43127,MALVALETTE,43210
43132,MAZEYRAT D ALLIER,43300
43132,MAZEYRAT D ALLIER,43300
43142,MONTREGARD,43290
43143,MONTUSCLAT,43260
43145,OUIDES,43510
43159,RAUCOULES,43290
43165,ROSIERES,43800
43167,ST ARCONS D ALLIER,43300
43180,ST ETIENNE DU VIGAN,43420
43186,ST FRONT,43550
43192,ST HAON,43340
43193,ST HILAIRE,43390
43194,ST HOSTIEN,43260
43195,ST ILPIZE,43380
43196,ST JEAN D AUBRIGOUX,43500
43219,ST PREJET ARMANDON,43230
43221,ST PRIVAT D ALLIER,43580
43230,ST VINCENT,43800
43233,SANSSAC L EGLISE,43320
43244,TENCE,43190
43254,VAZEILLES LIMANDRE,43320
43258,VERGONGHEON,43360
43261,VEZEZOUX,43390
43264,VILLENEUVE D ALLIER,43380
44003,ANCENIS ST GEREON,44150
44006,ASSERAC,44410
44018,BOUAYE,44830
44021,VILLENEUVE EN RETZ,44580
44025,CAMPBON,44750
44043,CLISSON,44190
44044,CONQUEREUIL,44290
44047,COUERON,44220
44049,LE CROISIC,44490
44054,ERBRAY,44110
44064,GORGES,44190
44068,GUENROUET,44530
44069,GUERANDE,44350
44079,LE LANDREAU,44430
44080,LAVAU SUR LOIRE,44260
44081,LEGE,44650
44087,MACHECOUL ST MEME,44270
44090,LA MARNE,44270
44097,MESQUER,44420
44102,MONTBERT,44140
44108,MOUZILLON,44330
44109,NANTES,44200
44111,NOTRE DAME DES LANDES,44130
44117,LE PALLET,44330
44129,PONTCHATEAU,44160
44130,PONT ST MARTIN,44860
44131,PORNIC,44210
44135,LE POULIGUEN,44510
44139,QUILLY,44750
44141,LA REMAUDIERE,44430
44146,ROUGE,44660
44151,ST ANDRE DES EAUX,44117
44153,ST AUBIN DES CHATEAUX,44110
44154,ST BREVIN LES PINS,44250
44161,ST GILDAS DES BOIS,44530
44168,ST JOACHIM,44720
44172,STE LUCE SUR LOIRE,44980
44179,ST MARS DU DESERT,44850
44180,VALLONS DE L ERDRE,44540
44186,STE PAZANNE,44680
44190,ST SEBASTIEN SUR LOIRE,44230
44192,ST VIAUD,44320
44193,ST VINCENT DES LANDES,44590
44200,SOULVACHE,44660
44213,LOIREAUXENCE,44370
44213,LOIREAUXENCE,44370
45002,AILLANT SUR MILLERON,45230
45010,ASCOUX,45300
45012,AUDEVILLE,45300
45023,BATILLY EN PUISAYE,45420
45033,BOESSES,45390
45034,BOIGNY SUR BIONNE,45760
45035,BOISCOMMUN,45340
45040,BONNY SUR LOIRE,45420
45050,BOYNES,45300
45051,BRAY ST AIGNAN,45460
45055,BRICY,45310
45060,LA BUSSIERE,45230
45068,CHALETTE SUR LOING,45120
45070,CHAMPOULET,45420
45079,LE CHARME,45230
45087,CHATILLON SUR LOIRE,45360
45094,CHEVRY SOUS LE BIGNON,45210
45096,LES CHOUX,45290
45097,CHUELLES,45220
45102,CONFLANS SUR LOING,45700
45103,CORBEILLES,45490
45108,COULLONS,45720
45109,COULMIERS,45130
45116,CRAVANT,45190
45118,CROTTES EN PITHIVERAIS,45170
45122,DAMPIERRE EN BURLY,45570
45125,DIMANCHEVILLE,45390
45136,ERVAUVILLE,45320
45138,ESCRIGNELLES,45250
45139,ESTOUY,45300
45142,FAY AUX LOGES,45450
45151,GAUBERTIN,45340
45153,GERMIGNY DES PRES,45110
45162,GUIGNEVILLE,45300
45164,GUILLY,45600
45170,INTVILLE LA GUETARD,45300
45179,LAILLY EN VAL,45740
45186,LORCY,45490
45187,LORRIS,45260
45188,LOURY,45470
45191,LE MALESHERBOIS,45330
45197,MARIGNY LES USAGES,45760
45198,MARSAINVILLIERS,45300
45206,MIGNERES,45490
45207,MIGNERETTE,45490
45223,NESPLOY,45270
45224,NEUVILLE AUX BOIS,45170
45229,NOGENT SUR VERNISSON,45290
45232,OLIVET,45160
45234,ORLEANS,45000
45234,ORLEANS,45100
45238,OUSSON SUR LOIRE,45250
45240,OUTARVILLE,45480
45240,OUTARVILLE,45480
45253,PITHIVIERS LE VIEIL,45300
45259,QUIERS SUR BEZONDE,45270
45262,ROUVRAY STE CROIX,45310
45264,ROZIERES EN BEAUCE,45130
45271,ST BRISSON SUR LOIRE,45500
45273,ST DENIS DE L HOTEL,45550
45276,ST FIRMIN SUR LOIRE,45360
45292,ST MAURICE SUR AVEYRON,45230
45293,ST MAURICE SUR FESSARD,45700
45307,LA SELLE SUR LE BIED,45210
45308,SEMOY,45400
45309,SENNELY,45240
45313,SOUGY,45410
45323,THOU,45420
45324,TIGY,45510
45325,TIVERNON,45170
45332,VARENNES CHANGY,45290
45341,VILLENEUVE SUR CONIE,45310
45343,VILLEVOQUES,45700
45345,VIMORY,45700
46010,AUJOLS,46090
46016,BALADOU,46600
46020,BEAUREGARD,46260
46022,BELAYE,46140
46024,BELMONT BRETENOUX,46130
46031,BLARS,46330
46033,PORTE DU QUERCY,46800
46033,PORTE DU QUERCY,46800
46039,BRENGUES,46320
46040,CABRERETS,46330
46049,CALVIGNAC,46160
46055,CAPDENAC,46100
46056,CARAYAC,46160
46062,CASTELFRANC,46140
46063,CASTELNAU MONTRATIER STE ALAUZIE,46170
46064,CATUS,46150
46065,CAVAGNAC,46110
46069,CEZAC,46170
46079,CRAS,46360
46083,CRESSENSAC SARRAZAC,46600
46083,CRESSENSAC SARRAZAC,46600
46084,CREYSSE,46600
46089,DURAVEL,46700
46091,ESCAMPS,46230
46093,ESPAGNAC STE EULALIE,46320
46095,ESPERE,46090
46098,FAJOLES,46300
46105,FLAUJAC POUJOLS,46090
46106,FLOIRAC,46600
46113,FRAYSSINET,46310
46118,GIGNAC,46600
46128,GRAMAT,46500
46139,LABATHUDE,46120
46142,LACAPELLE CABANAC,46700
46146,LADIRAT,46400
46148,LALBENQUE,46230
46154,LARAMIERE,46260
46163,LAVAL DE CERE,46130
46164,LAVERCANTIERE,46340
46170,LEYME,46120
46182,LUZECH,46140
46185,MARTEL,46600
46186,MASCLAT,46350
